timestamp,tile_clicked,damage_received,created_word,damage_dealt,current_level,program_closed
20260422_100205,True,,,,55,
20260422_100205,True,,,,55,
20260422_100205,True,,,,55,
20260422_100207,,,vox,35,55,
20260422_100210,,18,,,55,
20260422_100211,True,,,,55,
20260422_100211,True,,,,55,
20260422_100211,True,,,,55,
20260422_100212,True,,,,55,
20260422_100213,True,,,,55,
20260422_100214,True,,,,55,
20260422_100215,,,tuna,54,55,
20260422_100217,,18,,,55,
20260422_100224,True,,,,55,
20260422_100225,True,,,,55,
20260422_100225,True,,,,55,
20260422_100227,True,,,,55,
20260422_100228,,,jail,86,55,
20260422_100232,True,,,,56,
20260422_100233,True,,,,56,
20260422_100233,True,,,,56,
20260422_100233,True,,,,56,
20260422_100236,,,meat,54,56,
20260422_100238,,21,,,56,
20260422_100239,True,,,,56,
20260422_100240,True,,,,56,
20260422_100241,True,,,,56,
20260422_100247,True,,,,56,
20260422_100247,True,,,,56,
20260422_100248,,,pun,42,56,
20260422_100250,,11,,,56,
20260422_100251,,11,,,56,
20260422_100322,True,,,,56,
20260422_100323,True,,,,56,
20260422_100324,True,,,,56,
20260422_100324,True,,,,56,
20260422_100325,True,,,,56,
20260422_100325,True,,,,56,
20260422_100325,True,,,,56,
20260422_100326,True,,,,56,
20260422_100326,True,,,,56,
20260422_100346,,,paraxonic,196,56,
20260422_100349,True,,,,57,
20260422_100349,True,,,,57,
20260422_100350,True,,,,57,
20260422_100355,True,,,,57,
20260422_100409,True,,,,57,
20260422_100410,True,,,,57,
20260422_100410,True,,,,57,
20260422_100411,True,,,,57,
20260422_100412,True,,,,57,
20260422_100412,True,,,,57,
20260422_100416,,,seales,0,57,
20260422_100419,,17,,,57,
20260422_100420,True,,,,57,
20260422_100420,True,,,,57,
20260422_100420,True,,,,57,
20260422_100422,,,dot,0,57,
20260422_100425,,17,,,57,
20260422_100451,True,,,,57,
20260422_100451,True,,,,57,
20260422_100452,True,,,,57,
20260422_100452,True,,,,57,
20260422_100453,,,gals,46,57,
20260422_100459,True,,,,57,
20260422_100459,True,,,,57,
20260422_100459,True,,,,57,
20260422_100500,True,,,,57,
20260422_100501,,,pond,86,57,
20260422_100504,,9,,,57,
20260422_100505,True,,,,57,
20260422_100508,True,,,,57,
20260422_100510,True,,,,57,
20260422_100511,True,,,,57,
20260422_100511,True,,,,57,
20260422_100512,True,,,,57,
20260422_100513,,,work,54,57,
20260422_100516,,17,,,57,
20260422_100522,True,,,,57,
20260422_100522,True,,,,57,
20260422_100522,True,,,,57,
20260422_100523,True,,,,57,
20260422_100524,True,,,,57,
20260422_100525,True,,,,57,
20260422_100525,True,,,,57,
20260422_100530,True,,,,57,
20260422_100532,True,,,,57,
20260422_100532,True,,,,57,
20260422_100532,True,,,,57,
20260422_100534,True,,,,57,
20260422_100536,True,,,,57,
20260422_100536,,,,,57,True
20260422_100538,,,,,57,True
20260422_105922,,,,,57,True
20260422_113454,,,,,57,True
20260423_012216,True,,,,57,
20260423_012217,True,,,,57,
20260423_012217,True,,,,57,
20260423_012217,True,,,,57,
20260423_012218,True,,,,57,
20260423_012219,True,,,,57,
20260423_012219,True,,,,57,
20260423_012221,True,,,,57,
20260423_012222,,,blip,86,57,
20260423_012225,,17,,,57,
20260423_012225,True,,,,57,
20260423_012225,True,,,,57,
20260423_012228,,,so,23,57,
20260423_012230,True,,,,58,
20260423_012232,True,,,,58,
20260423_012232,True,,,,58,
20260423_012232,True,,,,58,
20260423_012234,,,ross,68,58,
20260423_012239,True,,,,58,
20260423_012240,True,,,,58,
20260423_012241,True,,,,58,
20260423_012242,True,,,,58,
20260423_012243,True,,,,58,
20260423_012245,,,gas,33,58,
20260423_012246,True,,,,58,
20260423_012247,True,,,,58,
20260423_012247,True,,,,58,
20260423_012248,True,,,,58,
20260423_012249,,,narc,43,58,
20260423_012250,True,,,,58,
20260423_012253,True,,,,58,
20260423_012254,True,,,,58,
20260423_012254,True,,,,58,
20260423_012255,True,,,,58,
20260423_012257,True,,,,58,
20260423_012258,,,comp,54,58,
20260423_012300,True,,,,58,
20260423_012300,True,,,,58,
20260423_012301,,10,,,58,
20260423_012301,True,,,,58,
20260423_012301,True,,,,58,
20260423_012302,True,,,,58,
20260423_012304,,,terms,56,58,
20260423_012306,True,,,,58,
20260423_012307,True,,,,58,
20260423_012307,,10,,,58,
20260423_012307,True,,,,58,
20260423_012309,,,wam,42,58,
20260423_012311,,19,,,58,
20260423_012313,True,,,,58,
20260423_012314,True,,,,58,
20260423_012315,True,,,,58,
20260423_012316,,,guz,26,58,
20260423_012319,,19,,,58,
20260423_012321,True,,,,58,
20260423_012321,True,,,,58,
20260423_012322,True,,,,58,
20260423_012322,True,,,,58,
20260423_012323,True,,,,58,
20260423_012323,True,,,,58,
20260423_012325,True,,,,58,
20260423_012326,True,,,,58,
20260423_012326,True,,,,58,
20260423_012326,True,,,,58,
20260423_012328,,,bui,33,58,
20260423_012330,True,,,,58,
20260423_012330,True,,,,58,
20260423_012331,True,,,,59,
20260423_012334,True,,,,59,
20260423_012335,True,,,,59,
20260423_012338,True,,,,59,
20260423_012339,True,,,,59,
20260423_012340,True,,,,59,
20260423_012341,,,slant,106,59,
20260423_012343,True,,,,59,
20260423_012343,True,,,,59,
20260423_012344,,9,,,59,
20260423_012346,True,,,,59,
20260423_012347,,,jab,66,59,
20260423_012348,True,,,,59,
20260423_012349,True,,,,59,
20260423_012349,True,,,,59,
20260423_012349,,17,,,59,
20260423_012349,True,,,,59,
20260423_012352,,,seat,81,59,
20260423_012353,True,,,,59,
20260423_012354,True,,,,59,
20260423_012354,,17,,,59,
20260423_012354,True,,,,59,
20260423_012354,True,,,,59,
20260423_012355,,17,,,59,
20260423_012357,,,sart,81,59,
20260423_012359,True,,,,60,
20260423_012400,True,,,,60,
20260423_012400,True,,,,60,
20260423_012401,True,,,,60,
20260423_012403,True,,,,60,
20260423_012405,True,,,,60,
20260423_012406,,,fist,172,60,
20260423_012408,,19,,,60,
20260423_012410,True,,,,60,
20260423_012410,True,,,,60,
20260423_012411,True,,,,60,
20260423_012413,True,,,,60,
20260423_012415,,,soum,22,60,
20260423_012416,True,,,,60,
20260423_012417,True,,,,60,
20260423_012417,True,,,,60,
20260423_012417,True,,,,60,
20260423_012418,,19,,,60,
20260423_012422,,,tome,43,60,
20260423_012425,,19,,,60,
20260423_012453,True,,,,60,
20260423_012453,True,,,,60,
20260423_012453,True,,,,60,
20260423_012458,,,lol,33,60,
20260423_012500,True,,,,60,
20260423_012500,True,,,,60,
20260423_012500,True,,,,60,
20260423_012501,,10,,,60,
20260423_012503,True,,,,60,
20260423_012504,,,keep,86,60,
20260423_012509,True,,,,61,
20260423_012510,True,,,,61,
20260423_012510,True,,,,61,
20260423_012511,True,,,,61,
20260423_012512,True,,,,61,
20260423_012513,True,,,,61,
20260423_012514,True,,,,61,
20260423_012514,True,,,,61,
20260423_012515,,,meant,106,61,
20260423_012518,,9,,,61,
20260423_012522,,,,,61,True
20260423_012523,,,,,61,True
20260507_201846,True,,,,61,
20260507_201847,True,,,,61,
20260507_201848,True,,,,61,
20260507_201850,True,,,,61,
20260507_201901,True,,,,61,
20260507_201901,True,,,,61,
20260507_201902,True,,,,61,
20260507_201902,True,,,,61,
20260507_201903,True,,,,61,
20260507_201904,True,,,,61,
20260507_201909,True,,,,61,
20260507_201913,True,,,,61,
20260507_201914,True,,,,61,
20260507_201914,True,,,,61,
20260507_201915,True,,,,61,
20260507_201916,True,,,,61,
20260507_201916,True,,,,61,
20260507_201919,True,,,,61,
20260507_201920,True,,,,61,
20260507_201921,True,,,,61,
20260507_201922,True,,,,61,
20260507_201923,True,,,,61,
20260507_201924,True,,,,61,
20260507_201924,True,,,,61,
20260507_201926,True,,,,61,
20260507_201933,,,tua,50,61,
20260507_201935,,17,,,61,
20260507_201938,True,,,,61,
20260507_201938,True,,,,61,
20260507_201939,True,,,,61,
20260507_201940,True,,,,61,
20260507_201942,,,scut,43,61,
20260507_201945,True,,,,61,
20260507_201945,True,,,,61,
20260507_201947,True,,,,61,
20260507_201948,True,,,,61,
20260507_201948,True,,,,61,
20260507_201951,,,cul,33,61,
20260507_201954,,17,,,61,
20260507_201958,True,,,,61,
20260507_201958,True,,,,61,
20260507_201958,True,,,,61,
20260507_201959,,,sir,52,61,
20260507_202002,,17,,,61,
20260507_202002,True,,,,61,
20260507_202002,True,,,,61,
20260507_202003,True,,,,61,
20260507_202005,,,jec,33,61,
20260507_202008,True,,,,62,
20260507_202009,True,,,,62,
20260507_202009,True,,,,62,
20260507_202011,,,gip,33,62,
20260507_202015,True,,,,62,
20260507_202015,True,,,,62,
20260507_202016,True,,,,62,
20260507_202017,True,,,,62,
20260507_202018,,,lat,33,62,
20260507_202018,True,,,,62,
20260507_202018,True,,,,62,
20260507_202018,True,,,,62,
20260507_202020,True,,,,62,
20260507_202021,,22,,,62,
20260507_202021,True,,,,62,
20260507_202021,True,,,,62,
20260507_202022,True,,,,62,
20260507_202024,True,,,,62,
20260507_202024,True,,,,62,
20260507_202025,True,,,,62,
20260507_202025,True,,,,62,
20260507_202026,,,trek,43,62,
20260507_202028,True,,,,62,
20260507_202028,True,,,,62,
20260507_202028,True,,,,62,
20260507_202030,,,lor,44,62,
20260507_202031,True,,,,62,
20260507_202032,,22,,,62,
20260507_202032,True,,,,62,
20260507_202032,True,,,,62,
20260507_202032,True,,,,62,
20260507_202034,,,gant,86,62,
20260507_202036,,22,,,62,
20260507_202039,True,,,,62,
20260507_202040,True,,,,62,
20260507_202040,True,,,,62,
20260507_202041,True,,,,62,
20260507_202042,,,gill,54,62,
20260507_202044,True,,,,62,
20260507_202044,True,,,,62,
20260507_202045,True,,,,62,
20260507_202045,,,mon,42,62,
20260507_202048,,22,,,62,
20260507_202049,True,,,,62,
20260507_202049,True,,,,62,
20260507_202049,True,,,,62,
20260507_202050,True,,,,62,
20260507_202051,True,,,,62,
20260507_202052,True,,,,62,
20260507_202052,True,,,,62,
20260507_202053,,,con,33,62,
20260507_202057,True,,,,63,
20260507_202057,True,,,,63,
20260507_202057,True,,,,63,
20260507_202058,True,,,,63,
20260507_202059,True,,,,63,
20260507_202101,True,,,,63,
20260507_202102,True,,,,63,
20260507_202102,True,,,,63,
20260507_202102,True,,,,63,
20260507_202103,,,slit,108,63,
20260507_202105,,11,,,63,
20260507_202109,,,,,63,True
20260507_202110,,,,,63,True
20260507_202842,,,,,63,True
20260507_203000,,,,,63,True
20260509_135410,True,,,,63,
20260509_135410,True,,,,63,
20260509_135411,True,,,,63,
20260509_135411,True,,,,63,
20260509_135413,,,cogs,46,63,
20260509_135416,,22,,,63,
20260509_135416,,22,,,63,
20260509_135419,True,,,,63,
20260509_135419,True,,,,63,
20260509_135420,True,,,,63,
20260509_135420,True,,,,63,
20260509_135422,,,crew,43,63,
20260509_135425,,22,,,63,
20260509_135432,True,,,,63,
20260509_135432,True,,,,63,
20260509_135433,True,,,,63,
20260509_135433,True,,,,63,
20260509_135435,,,seer,46,63,
20260509_135438,,22,,,63,
20260509_135441,True,,,,63,
20260509_135441,True,,,,63,
20260509_135442,True,,,,63,
20260509_135443,True,,,,63,
20260509_135445,,,hove,43,63,
20260509_135448,,22,,,63,
20260509_135451,True,,,,63,
20260509_135451,True,,,,63,
20260509_135451,True,,,,63,
20260509_135452,True,,,,63,
20260509_135453,True,,,,63,
20260509_135456,True,,,,63,
20260509_135457,True,,,,63,
20260509_135458,True,,,,63,
20260509_135459,True,,,,63,
20260509_135500,True,,,,63,
20260509_135500,True,,,,63,
20260509_135502,,,bez,52,63,
20260509_135504,,22,,,63,
20260509_135506,True,,,,63,
20260509_135506,True,,,,63,
20260509_135507,True,,,,63,
20260509_135508,,,bid,50,63,
20260509_135511,,,,,64,True
20260509_135512,,,,,64,True
20260509_162827,,,,,64,True
20260509_162838,,,,,64,True
20260509_162859,,,,,64,True
20260509_162922,,,,,64,True
20260509_162959,,,,,64,True
20260509_163032,,,,,64,True
20260509_184400,,,,,64,True
20260509_184521,,,,,64,True
20260509_194613,,,,,64,True
20260509_194630,True,,,,64,
20260509_194630,True,,,,64,
20260509_194631,True,,,,64,
20260509_194631,True,,,,64,
20260509_194632,,,same,97,64,
20260509_194635,,21,,,64,
20260509_194635,True,,,,64,
20260509_194636,True,,,,64,
20260509_194636,True,,,,64,
20260509_194636,True,,,,64,
20260509_194638,True,,,,64,
20260509_194639,True,,,,64,
20260509_194639,True,,,,64,
20260509_194640,True,,,,64,
20260509_194641,True,,,,64,
20260509_194641,True,,,,64,
20260509_194644,True,,,,64,
20260509_194646,True,,,,64,
20260509_194648,,,fungi,53,64,
20260509_194650,True,,,,64,
20260509_194650,,11,,,64,
20260509_194651,True,,,,64,
20260509_194651,True,,,,64,
20260509_194651,True,,,,64,
20260509_194653,,,melt,22,64,
20260509_194655,True,,,,64,
20260509_194656,True,,,,64,
20260509_194656,,11,,,64,
20260509_194656,True,,,,64,
20260509_194700,,,dun,33,64,
20260509_194703,,11,,,64,
20260509_194810,,,,,64,True
20260509_194811,,,,,64,True
20260509_204045,True,,,,64,
20260509_204045,True,,,,64,
20260509_204046,True,,,,64,
20260509_204046,True,,,,64,
20260509_204047,True,,,,64,
20260509_204049,,,spins,56,64,
20260509_204052,,12,,,64,
20260509_204052,,23,,,64,
20260509_204055,True,,,,64,
20260509_204056,True,,,,64,
20260509_204056,True,,,,64,
20260509_204057,,,bio,42,64,
20260509_204100,,23,,,64,
20260509_204104,True,,,,64,
20260509_204104,True,,,,64,
20260509_204104,True,,,,64,
20260509_204104,True,,,,64,
20260509_204105,,,puke,86,64,
20260509_204108,True,,,,65,
20260509_204108,True,,,,65,
20260509_204108,True,,,,65,
20260509_204109,True,,,,65,
20260509_204111,True,,,,65,
20260509_204112,True,,,,65,
20260509_204112,True,,,,65,
20260509_204112,True,,,,65,
20260509_204114,,,palm,43,65,
20260509_204116,True,,,,65,
20260509_204116,True,,,,65,
20260509_204116,True,,,,65,
20260509_204117,,24,,,65,
20260509_204121,True,,,,65,
20260509_204121,True,,,,65,
20260509_204122,True,,,,65,
20260509_204124,True,,,,65,
20260509_204125,True,,,,65,
20260509_204127,,,cino,86,65,
20260509_204130,,24,,,65,
20260509_205559,,,,,65,True
20260509_205559,,,,,65,True
20260509_233950,True,,,,65,
20260509_233950,True,,,,65,
20260509_233950,True,,,,65,
20260509_233951,True,,,,65,
20260509_233952,,,nuns,46,65,
20260509_233954,True,,,,65,
20260509_233955,True,,,,65,
20260509_233955,True,,,,65,
20260509_233956,,9,,,65,
20260509_233959,,,row,33,65,
20260509_234004,,18,,,65,
20260509_234005,True,,,,65,
20260509_234005,True,,,,65,
20260509_234006,True,,,,65,
20260509_234006,True,,,,65,
20260509_234007,True,,,,65,
20260509_234008,True,,,,65,
20260509_234010,True,,,,65,
20260509_234010,True,,,,65,
20260509_234010,True,,,,65,
20260509_234011,True,,,,65,
20260509_234013,,,spunk,53,65,
20260509_234016,,9,,,65,
20260509_234021,True,,,,65,
20260509_234022,True,,,,65,
20260509_234023,True,,,,65,
20260509_234025,,,bix,22,65,
20260509_234026,True,,,,65,
20260509_234027,True,,,,65,
20260509_234027,True,,,,65,
20260509_234027,,9,,,65,
20260509_234031,,,sab,33,65,
20260509_234033,True,,,,65,
20260509_234034,True,,,,65,
20260509_234034,True,,,,65,
20260509_234034,,9,,,65,
20260509_234038,,,let,33,65,
20260509_234049,True,,,,66,
20260509_234050,True,,,,66,
20260509_234051,True,,,,66,
20260509_234055,True,,,,66,
20260509_234055,True,,,,66,
20260509_234056,True,,,,66,
20260509_234056,True,,,,66,
20260509_234100,True,,,,66,
20260509_234103,,,jet,36,66,
20260509_234106,,11,,,66,
20260509_234108,True,,,,66,
20260509_234109,True,,,,66,
20260509_234110,True,,,,66,
20260509_234113,True,,,,66,
20260509_234115,True,,,,66,
20260509_234116,True,,,,66,
20260509_234117,True,,,,66,
20260509_234117,True,,,,66,
20260509_234117,True,,,,66,
20260509_234118,True,,,,66,
20260509_234119,,,duke,71,66,
20260509_234121,,22,,,66,
20260509_234138,True,,,,66,
20260509_234139,True,,,,66,
20260509_234139,True,,,,66,
20260509_234140,True,,,,66,
20260509_234142,,,coty,52,66,
20260509_234146,,22,,,66,
20260509_234206,True,,,,66,
20260509_234206,True,,,,66,
20260509_234206,True,,,,66,
20260509_234209,,,mum,57,66,
20260509_234213,,22,,,66,
20260509_234216,True,,,,66,
20260509_234217,True,,,,66,
20260509_234221,True,,,,66,
20260509_234221,True,,,,66,
20260509_234222,True,,,,66,
20260509_234222,True,,,,66,
20260509_234224,,,vile,94,66,
20260509_234226,,22,,,66,
20260509_234230,True,,,,66,
20260509_234230,True,,,,66,
20260509_234231,True,,,,66,
20260509_234231,True,,,,66,
20260509_234233,,,snab,47,66,
20260509_234239,True,,,,67,
20260509_234240,True,,,,67,
20260509_234240,True,,,,67,
20260509_234241,True,,,,67,
20260509_234250,True,,,,67,
20260509_234251,True,,,,67,
20260509_234252,True,,,,67,
20260509_234252,True,,,,67,
20260509_234253,,,sean,94,67,
20260509_234255,True,,,,67,
20260509_234256,True,,,,67,
20260509_234257,True,,,,67,
20260509_234257,True,,,,67,
20260509_234258,True,,,,67,
20260509_234307,True,,,,67,
20260509_234308,True,,,,67,
20260509_234308,True,,,,67,
20260509_234308,True,,,,67,
20260509_234310,,,dint,47,67,
20260509_234314,,21,,,67,
20260509_234323,True,,,,67,
20260509_234324,True,,,,67,
20260509_234324,True,,,,67,
20260509_234324,True,,,,67,
20260509_234326,,,sure,47,67,
20260509_234339,True,,,,67,
20260509_234339,True,,,,67,
20260509_234339,True,,,,67,
20260509_234340,True,,,,67,
20260509_234341,,,send,59,67,
20260509_234343,,21,,,67,
20260509_234346,True,,,,67,
20260509_234347,True,,,,67,
20260509_234348,True,,,,67,
20260509_234349,True,,,,67,
20260509_234350,True,,,,67,
20260509_234350,True,,,,67,
20260509_234351,,,dork,89,67,
20260509_234354,,21,,,67,
20260509_234401,True,,,,67,
20260509_234402,True,,,,67,
20260509_234402,True,,,,67,
20260509_234402,True,,,,67,
20260509_234404,,,null,47,67,
20260509_234409,True,,,,68,
20260509_234409,True,,,,68,
20260509_234412,True,,,,68,
20260509_234414,True,,,,68,
20260509_234415,True,,,,68,
20260509_234416,True,,,,68,
20260509_234416,True,,,,68,
20260509_234418,True,,,,68,
20260509_234419,True,,,,68,
20260509_234420,True,,,,68,
20260509_234421,True,,,,68,
20260509_234423,True,,,,68,
20260509_234424,True,,,,68,
20260509_234425,True,,,,68,
20260509_234426,True,,,,68,
20260509_234427,True,,,,68,
20260509_234427,True,,,,68,
20260509_234429,,,spears,164,68,
20260509_234431,,21,,,68,
20260509_234441,True,,,,68,
20260509_234442,True,,,,68,
20260509_234442,True,,,,68,
20260509_234443,True,,,,68,
20260509_234446,True,,,,68,
20260509_234448,,,quins,153,68,
20260509_234450,,11,,,68,
20260509_234452,True,,,,68,
20260509_234452,True,,,,68,
20260509_234452,True,,,,68,
20260509_234454,,,pit,36,68,
20260509_234458,True,,,,69,
20260509_234459,True,,,,69,
20260509_234459,True,,,,69,
20260509_234459,True,,,,69,
20260509_234500,True,,,,69,
20260509_234502,True,,,,69,
20260509_234503,True,,,,69,
20260509_234505,True,,,,69,
20260509_234507,,,hann,47,69,
20260509_234510,,24,,,69,
20260509_234524,True,,,,69,
20260509_234524,True,,,,69,
20260509_234525,True,,,,69,
20260509_234527,,,nox,38,69,
20260509_234530,,24,,,69,
20260509_234535,True,,,,69,
20260509_234536,True,,,,69,
20260509_234536,True,,,,69,
20260509_234536,True,,,,69,
20260509_234538,,,play,52,69,
20260509_234540,,24,,,69,
20260509_234549,True,,,,69,
20260509_234550,True,,,,69,
20260509_234551,True,,,,69,
20260509_234551,True,,,,69,
20260509_234554,,,week,47,69,
20260509_234557,,12,,,69,
20260509_234601,True,,,,69,
20260509_234601,True,,,,69,
20260509_234602,True,,,,69,
20260509_234602,True,,,,69,
20260509_234603,,,come,59,69,
20260509_234605,,24,,,69,
20260509_234609,True,,,,69,
20260509_234609,True,,,,69,
20260509_234609,True,,,,69,
20260509_234609,True,,,,69,
20260509_234611,,,sons,25,69,
20260509_234614,,24,,,69,
20260509_234619,True,,,,69,
20260509_234619,True,,,,69,
20260509_234620,True,,,,69,
20260509_234620,True,,,,69,
20260509_234622,,,hurl,188,69,
20260509_234627,True,,,,70,
20260509_234627,True,,,,70,
20260509_234628,True,,,,70,
20260509_234630,True,,,,70,
20260509_234637,True,,,,70,
20260509_234637,True,,,,70,
20260509_234637,True,,,,70,
20260509_234638,True,,,,70,
20260509_234639,,,dime,118,70,
20260509_234641,,25,,,70,
20260509_234644,True,,,,70,
20260509_234645,True,,,,70,
20260509_234648,True,,,,70,
20260509_234651,True,,,,70,
20260509_234651,True,,,,70,
20260509_234652,True,,,,70,
20260509_234654,,,garlic,207,70,
20260509_234657,,25,,,70,
20260509_234706,True,,,,70,
20260509_234706,True,,,,70,
20260509_234706,True,,,,70,
20260509_234708,,,fun,36,70,
20260509_234716,True,,,,71,
20260509_234718,True,,,,71,
20260509_234719,True,,,,71,
20260509_234719,True,,,,71,
20260509_234719,True,,,,71,
20260509_234720,True,,,,71,
20260509_234724,,,sell,47,71,
20260509_234725,True,,,,71,
20260509_234726,True,,,,71,
20260509_234726,True,,,,71,
20260509_234726,True,,,,71,
20260509_234727,True,,,,71,
20260509_234727,,12,,,71,
20260509_234730,,,hints,61,71,
20260509_234733,,24,,,71,
20260509_234734,,24,,,71,
20260509_234738,True,,,,71,
20260509_234739,True,,,,71,
20260509_234740,True,,,,71,
20260509_234741,True,,,,71,
20260509_234742,True,,,,71,
20260509_234742,True,,,,71,
20260509_234744,True,,,,71,
20260509_234744,True,,,,71,
20260509_234745,True,,,,71,
20260509_234746,True,,,,71,
20260509_234746,True,,,,71,
20260509_234748,,,duty,52,71,
20260509_234752,,24,,,71,
20260509_234756,True,,,,71,
20260509_234756,True,,,,71,
20260509_234757,True,,,,71,
20260509_234806,True,,,,71,
20260509_234806,True,,,,71,
20260509_234809,True,,,,71,
20260509_234810,True,,,,71,
20260509_234810,True,,,,71,
20260509_234811,True,,,,71,
20260509_234812,True,,,,71,
20260509_234813,True,,,,71,
20260509_234819,True,,,,71,
20260509_234820,True,,,,71,
20260509_234822,,,spec,47,71,
20260509_234826,,24,,,71,
20260509_234827,True,,,,71,
20260509_234827,True,,,,71,
20260509_234829,True,,,,71,
20260509_234831,True,,,,71,
20260509_234831,True,,,,71,
20260509_234837,True,,,,71,
20260509_234843,True,,,,71,
20260509_234846,True,,,,71,
20260509_234846,True,,,,71,
20260509_234846,True,,,,71,
20260509_234847,True,,,,71,
20260509_234847,True,,,,71,
20260509_234849,,,gurts,96,71,
20260509_234851,,24,,,71,
20260509_234853,True,,,,71,
20260509_234854,True,,,,71,
20260509_234856,True,,,,71,
20260509_234857,True,,,,71,
20260509_234857,True,,,,71,
20260509_234858,True,,,,71,
20260509_234859,True,,,,71,
20260509_234900,True,,,,71,
20260509_234902,,,jink,118,71,
20260509_234908,True,,,,72,
20260509_234909,True,,,,72,
20260509_234912,True,,,,72,
20260509_234913,True,,,,72,
20260509_234913,True,,,,72,
20260509_234914,True,,,,72,
20260509_234916,True,,,,72,
20260509_234916,True,,,,72,
20260509_234916,True,,,,72,
20260509_234917,True,,,,72,
20260509_234921,True,,,,72,
20260509_234922,True,,,,72,
20260509_234923,True,,,,72,
20260509_234923,True,,,,72,
20260509_234924,,,goy,40,72,
20260509_234929,True,,,,72,
20260509_234929,True,,,,72,
20260509_234929,True,,,,72,
20260509_234933,,,wot,54,72,
20260509_234936,,25,,,72,
20260509_234936,True,,,,72,
20260509_234937,True,,,,72,
20260509_234938,True,,,,72,
20260509_234940,True,,,,72,
20260509_234940,True,,,,72,
20260509_234941,True,,,,72,
20260509_234942,True,,,,72,
20260509_234942,True,,,,72,
20260509_234943,True,,,,72,
20260509_234944,True,,,,72,
20260509_234945,True,,,,72,
20260509_234947,,,pau,36,72,
20260509_234951,True,,,,72,
20260509_234952,True,,,,72,
20260509_234952,True,,,,72,
20260509_234954,,,cug,36,72,
20260509_234958,True,,,,72,
20260509_234959,True,,,,72,
20260509_234959,True,,,,72,
20260509_235004,True,,,,72,
20260509_235005,,,wink,71,72,
20260509_235008,,25,,,72,
20260509_235011,True,,,,72,
20260509_235012,True,,,,72,
20260509_235013,True,,,,72,
20260509_235013,True,,,,72,
20260509_235014,True,,,,72,
20260509_235015,,,vicks,92,72,
20260509_235018,,25,,,72,
20260509_235019,True,,,,72,
20260509_235020,True,,,,72,
20260509_235021,True,,,,72,
20260509_235023,,,fun,36,72,
20260509_235026,,25,,,72,
20260509_235029,True,,,,72,
20260509_235029,True,,,,72,
20260509_235029,True,,,,72,
20260509_235031,,,sit,36,72,
20260509_235033,True,,,,73,
20260509_235034,True,,,,73,
20260509_235035,True,,,,73,
20260509_235035,True,,,,73,
20260509_235037,True,,,,73,
20260509_235040,True,,,,73,
20260509_235042,True,,,,73,
20260509_235044,True,,,,73,
20260509_235044,True,,,,73,
20260509_235045,True,,,,73,
20260509_235046,True,,,,73,
20260509_235046,True,,,,73,
20260509_235048,True,,,,73,
20260509_235051,True,,,,73,
20260509_235053,True,,,,73,
20260509_235055,True,,,,73,
20260509_235055,True,,,,73,
20260509_235055,True,,,,73,
20260509_235056,,,wix,48,73,
20260509_235102,True,,,,73,
20260509_235102,True,,,,73,
20260509_235102,True,,,,73,
20260509_235103,True,,,,73,
20260509_235104,True,,,,73,
20260509_235107,True,,,,73,
20260509_235107,True,,,,73,
20260509_235107,True,,,,73,
20260509_235108,True,,,,73,
20260509_235109,,,bout,47,73,
20260509_235113,,23,,,73,
20260509_235116,True,,,,73,
20260509_235116,True,,,,73,
20260509_235117,True,,,,73,
20260509_235117,True,,,,73,
20260509_235120,True,,,,73,
20260509_235121,True,,,,73,
20260509_235122,,,clic,94,73,
20260509_235125,,23,,,73,
20260509_235127,True,,,,73,
20260509_235127,True,,,,73,
20260509_235128,True,,,,73,
20260509_235129,True,,,,73,
20260509_235130,True,,,,73,
20260509_235131,True,,,,73,
20260509_235131,True,,,,73,
20260509_235132,True,,,,73,
20260509_235135,True,,,,73,
20260509_235136,True,,,,73,
20260509_235138,,,glit,71,73,
20260509_235140,True,,,,73,
20260509_235140,,23,,,73,
20260509_235140,True,,,,73,
20260509_235141,True,,,,73,
20260509_235141,True,,,,73,
20260509_235143,,,lime,94,73,
20260509_235145,True,,,,73,
20260509_235146,,12,,,73,
20260509_235147,True,,,,73,
20260509_235147,True,,,,73,
20260509_235148,True,,,,73,
20260509_235149,True,,,,73,
20260509_235150,True,,,,73,
20260509_235157,True,,,,73,
20260509_235157,True,,,,73,
20260509_235158,True,,,,73,
20260509_235200,,,fay,40,73,
20260509_235204,True,,,,74,
20260509_235204,True,,,,74,
20260509_235205,True,,,,74,
20260509_235205,True,,,,74,
20260509_235206,True,,,,74,
20260509_235208,True,,,,74,
20260509_235210,True,,,,74,
20260509_235211,True,,,,74,
20260509_235211,True,,,,74,
20260509_235217,True,,,,74,
20260509_235217,True,,,,74,
20260509_235218,True,,,,74,
20260509_235218,True,,,,74,
20260509_235218,True,,,,74,
20260509_235219,True,,,,74,
20260509_235220,True,,,,74,
20260509_235240,True,,,,74,
20260509_235242,True,,,,74,
20260509_235242,True,,,,74,
20260509_235243,True,,,,74,
20260509_235244,True,,,,74,
20260509_235245,True,,,,74,
20260509_235248,True,,,,74,
20260509_235248,True,,,,74,
20260509_235250,True,,,,74,
20260509_235250,True,,,,74,
20260509_235255,True,,,,74,
20260509_235256,True,,,,74,
20260509_235256,True,,,,74,
20260509_235257,True,,,,74,
20260509_235258,True,,,,74,
20260509_235258,True,,,,74,
20260509_235259,True,,,,74,
